세그먼트ID,도로명,도로유형,중심위도,중심경도,난이도점수,난이도등급,사고율점수,도로형태점수,도로규모점수,교차로점수,교통량점수,설명
SEG_002897,논현로71길,service,37.4939676,127.0366062333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002898,도곡로8길,residential,37.49039663333334,127.0351845,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로"
SEG_002899,논현로67길,service,37.49383103333333,127.0390131666667,49.0,보통,72.2,70,80,0,20,"서비스 도로, 사고다발구간, 좁은 도로"
SEG_002900,이름없음,service,37.485781475,127.03275575,49.6,보통,38.3,70,80,60,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_002901,논현로47길,residential,37.48837583333333,127.0408946333333,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로"
SEG_002902,서운로9길,residential,37.4859418,127.02711064,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_002903,역삼로11길,service,37.495127925,127.034537025,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002904,논현로71길,service,37.4942264,127.037021375,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002905,이름없음,residential,37.48651495,127.036241725,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002906,서운로11길,residential,37.487294375,127.0264582,41.8,보통,0.0,65,70,80,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002907,이름없음,residential,37.48659385,127.0321688,54.3,보통,38.3,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002908,강남대로37길,residential,37.48623342,127.03025324,49.8,보통,38.3,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002909,서운로11길,residential,37.48781016666667,127.0279080333333,44.8,보통,0.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002910,역삼로11길,residential,37.49463546,127.03435068,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002911,역삼로17길,service,37.4960301,127.03568522,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002912,이름없음,residential,37.48570896666667,127.0400015333333,51.6,보통,39.5,65,70,80,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002913,강남대로41길,residential,37.48656703333333,127.0318742166667,52.8,보통,38.3,65,70,90,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002914,역삼로9길,service,37.4944821,127.03371246,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002915,역삼로11길,service,37.4952468,127.0350070333333,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002916,남부순환로363길,service,37.48664968,127.0385255,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002917,논현로51길,residential,37.48922201666667,127.0397985666667,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로"
SEG_002918,남부순환로361길,residential,37.48585227,127.03704841,41.8,보통,0.0,65,70,80,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002919,서운로11길,residential,37.48650015,127.0262712125,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_002920,서운로6길,residential,37.48588442,127.0302563,49.8,보통,38.3,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002921,역삼로11길,service,37.49546331428572,127.0351184285714,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002922,강남대로41길,residential,37.4870906,127.0318178,54.3,보통,38.3,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002923,강남대로48길,residential,37.48697946666667,127.0342555333333,49.8,보통,38.3,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002924,역삼로11길,residential,37.49509276666667,127.0350591833333,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002925,강남대로54길,residential,37.48827214285715,127.0333503142857,51.3,보통,38.3,65,70,80,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002926,강남대로54길,residential,37.48834926666667,127.0341278,40.8,보통,38.3,65,70,10,25,"주거지역 도로, 좁은 도로"
SEG_002927,남부순환로365길,residential,37.4859747375,127.039352975,47.1,보통,39.5,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002928,강남대로39길,residential,37.4867747125,127.03225675,54.3,보통,38.3,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002929,강남대로39길,residential,37.48602505,127.0318153666667,46.8,보통,38.3,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002930,강남대로42길,residential,37.48549971428572,127.0357855714286,38.8,보통,0.0,65,70,60,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002931,남부순환로361길,residential,37.485232175,127.03743945,43.2,보통,0.0,65,70,90,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002932,강남대로37길,residential,37.4852186,127.0303718,40.2,보통,0.0,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002933,효령로67길,residential,37.48872702727272,127.0231117636364,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002934,효령로67길,residential,37.490441275,127.022455775,44.8,보통,0.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002935,효령로,residential,37.48694070000001,127.022244,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_002936,서초중앙로8길,residential,37.4873682,127.021772,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002937,남부순환로337가길,residential,37.48496955,127.02416615,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002938,사임당로20길,residential,37.4888972,127.02203155,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002939,서리풀6길,service,37.4886312,127.02151075,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002940,남부순환로337가길,residential,37.48459435,127.0238669,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로"
SEG_002941,남부순환로,residential,37.4834825,127.023905,37.2,보통,0.0,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002942,서리풀4길,service,37.4881746,127.0211583,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002943,남부순환로331길,residential,37.48320905,127.01946735,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002944,서초중앙로8길,residential,37.4875446,127.023144,37.2,보통,0.0,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002945,사임당로,residential,37.49014193333333,127.021046,40.2,보통,0.0,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002946,서초중앙로2길,residential,37.48479455,127.021307975,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002947,서리풀6길,service,37.4886587,127.02092875,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002948,서리풀4길,service,37.48831675,127.02151445,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002949,남부순환로339길,residential,37.48595215,127.02204755,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002950,남부순환로337가길,residential,37.48402049090909,127.0232508181818,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_002951,남부순환로337가길,residential,37.48502975,127.0247581,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002952,서리풀4길,residential,37.48810862727273,127.0217541,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002953,서리풀4길,residential,37.4877441,127.02267195,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_002954,남부순환로337가길,residential,37.48416386666667,127.0231839,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_002955,효령로67길,residential,37.48956846666667,127.0225304,37.2,보통,0.0,65,70,50,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002956,남부순환로337가길,residential,37.48378916666667,127.0216932,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_002957,서리풀2길,residential,37.48762623333334,127.0217285,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002958,남부순환로337가길,residential,37.48393376666667,127.0220212333333,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_002959,효령로66길,residential,37.48626413333333,127.0225908,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_002960,사임당로18길,residential,37.48840213333333,127.0199734333333,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002961,사임당로20길,residential,37.488794375,127.02257535,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002962,서리풀길,service,37.4890446,127.020044475,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002963,사임당로20길,residential,37.4895072,127.0212206,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_002964,효령로67길,residential,37.48935536,127.02284046,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로"
SEG_002965,서리풀8길,residential,37.48989023333333,127.0213085666667,40.2,보통,0.0,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002966,사임당로20길,residential,37.4885701,127.0221312,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002967,서리풀3길,residential,37.48807666666666,127.0201129333333,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002968,남부순환로337길,residential,37.48360231666667,127.0212675666667,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_002969,남부순환로333길,residential,37.48433098,127.02124524,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002970,서리풀4길,residential,37.4882631,127.02299172,34.2,보통,0.0,65,70,30,25,"주거지역 도로, 좁은 도로"
SEG_002971,남부순환로335길,residential,37.48383976,127.02143378,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_002972,남부순환로333길,residential,37.48326948333334,127.0201802166667,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로"
SEG_002973,서리풀6길,residential,37.48996477142857,127.0223033428571,43.2,보통,0.0,65,70,90,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002974,서리풀6길,residential,37.4887162125,127.0213519,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002975,서초대로,residential,37.49599396666667,127.0203521666667,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로"
SEG_002976,강남대로110길,service,37.50399,127.0265582,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_002977,이름없음,service,37.5034647,127.02774765,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002978,봉은사로4길,residential,37.50285555,127.02717835,31.2,보통,0.0,65,70,10,25,"주거지역 도로, 좁은 도로"
SEG_002979,주흥1길,residential,37.50384475,127.02008865,41.0,보통,0.0,65,70,75,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002980,강남대로102길,service,37.50224476666667,127.0267549666667,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_002981,강남대로100길,residential,37.50171665,127.0270781,44.8,보통,0.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_002982,강남대로98길,service,37.50054005,127.0278566,35.5,보통,0.0,70,80,30,20,"서비스 도로, 좁은 도로"
SEG_002983,강남대로100길,service,37.50148316666667,127.0273281,46.0,보통,0.0,70,80,100,20,"서비스 도로, 좁은 도로, 복잡한 교차로"
SEG_002984,강남대로106길,residential,37.50299787777778,127.0266934,32.8,보통,0.0,65,70,20,25,"주거지역 도로, 좁은 도로"
SEG_002985,주흥10길,service,37.50751545,127.02024605,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002986,학동로4길,service,37.508763,127.0247582666667,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002987,주흥길,service,37.5065271,127.01990415,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002988,강남대로114길,service,37.50605685,127.02508745,34.0,보통,0.0,70,80,20,20,"서비스 도로, 좁은 도로"
SEG_002989,강남대로83길,residential,37.5054675,127.0207995,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002990,강남대로83길,service,37.50512045,127.0202462,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002991,주흥6길,service,37.5060152,127.0210124,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002992,이름없음,service,37.5061541,127.0254202,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002993,강남대로83길,service,37.5047606,127.0205949,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_002994,봉은사로1길,service,37.50774895,127.02483335,32.5,보통,0.0,70,80,10,20,"서비스 도로, 좁은 도로"
SEG_002995,사평대로53길,service,37.5057082,127.0212181,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002996,사평대로55길,service,37.50629856666666,127.0216304,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_002997,강남대로124길,residential,37.50939876,127.02545438,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002998,주흥길,residential,37.50620963333333,127.0202041,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_002999,강남대로130길,residential,37.51083056666666,127.0223617,53.8,보통,36.0,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_003000,사평대로55길,service,37.5090137,127.0209957666667,40.0,보통,36.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003001,강남대로85길,service,37.50704945,127.0217662,37.0,보통,0.0,70,80,40,20,"서비스 도로, 좁은 도로"
SEG_003002,학동로6길,service,37.51104396666667,127.0236413,40.0,보통,36.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003003,사평대로57길,residential,37.5070918,127.022275475,40.2,보통,0.0,65,70,70,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_003004,강남대로124길,service,37.50933567142857,127.0228067142857,40.0,보통,36.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003005,강남대로85길,residential,37.50738805,127.022016275,35.8,보통,0.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_003006,강남대로83길,residential,37.505182925,127.020637125,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_003007,강남대로89길,residential,37.509254975,127.0208472,38.8,보통,36.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_003008,주흥6길,residential,37.50576093333333,127.0208420666667,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_003009,학동로8길,residential,37.51128881428571,127.0244959142857,44.8,보통,36.0,65,70,40,25,"주거지역 도로, 좁은 도로"
SEG_003010,주흥길,service,37.50668952727273,127.0203483818182,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003011,주흥길,service,37.50576034,127.01969682,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003012,사평대로57길,residential,37.50917038333333,127.0211395333333,38.8,보통,36.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_003013,강남대로124길,service,37.50881422,127.02315672,40.0,보통,36.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003014,이름없음,service,37.51041676666667,127.0241458166667,40.0,보통,36.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003015,논현로115길,residential,37.50885126666667,127.0311861333333,29.8,쉬움,0.0,65,70,0,25,"주거지역 도로, 좁은 도로"
SEG_003016,논현로124길,service,37.5123009,127.0332456,56.0,보통,100.0,70,80,0,20,"서비스 도로, 사고다발구간, 좁은 도로"
SEG_003017,학동로30길,residential,37.51185995,127.0327313333333,54.8,보통,100.0,65,70,0,25,"주거지역 도로, 사고다발구간, 좁은 도로"
SEG_003018,학동로38길,residential,37.51427116666667,127.0344661,54.1,보통,37.5,65,70,100,25,"주거지역 도로, 좁은 도로, 복잡한 교차로"
SEG_003019,논현로119길,service,37.51005170000001,127.03054645,31.0,보통,0.0,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003020,논현로114길,residential,37.50859345,127.0349364,51.5,보통,87.1,65,70,0,25,"주거지역 도로, 사고다발구간, 좁은 도로"
SEG_003021,논현로124길,service,37.5129163,127.03317875,60.5,어려움,100.0,70,80,30,20,"서비스 도로, 사고다발구간, 좁은 도로"
SEG_003022,논현로114길,residential,37.50868245,127.0352458,51.5,보통,87.1,65,70,0,25,"주거지역 도로, 사고다발구간, 좁은 도로"
SEG_003023,봉은사로37길,service,37.5110654,127.03454425,40.5,보통,38.1,70,80,0,20,"서비스 도로, 좁은 도로"
SEG_003024,봉은사로29길,service,37.5080511,127.03450665,52.8,보통,87.1,70,80,0,20,"서비스 도로, 사고다발구간, 좁은 도로"
SEG_003025,언주로113길,service,37.5096011,127.0357458,51.2,보통,80.9,70,80,0,20,"서비스 도로, 사고다발구간, 좁은 도로"
SEG_003026,논현로111길,residential,37.50776405000001,127.03308705,51.5,보통,87.1,65,70,0,25,"주거지역 도로, 사고다발구간, 좁은 도로"
SEG_003027,논현로124길,service,37.51300305,127.0334746,60.5,어려움,100.0,70,80,30,20,"서비스 도로, 사고다발구간, 좁은 도로"
